Country,Country Speed,Mirror Name,Protocols,Hostnames,Mirror Speed,Status
France,42 Gbps,LIP6/Sorbonne Université,"https://www-ftp.lip6.fr/pub/linux/distributions/Ubuntu/archive/, http://www-ftp.lip6.fr/pub/linux/distributions/Ubuntu/archive/, ftp://ftp.lip6.fr/pub/linux/distributions/Ubuntu/archive/, rsync://ftp.lip6.fr/Ubuntu/archive/","www-ftp.lip6.fr, ftp.lip6.fr",1 Gbps,Up to date
France,42 Gbps,Université de Picardie,"https://ftp.u-picardie.fr/mirror/ubuntu/ubuntu/, http://ftp.u-picardie.fr/mirror/ubuntu/ubuntu/",ftp.u-picardie.fr,100 Mbps,Up to date
France,42 Gbps,CNRS/IPSL,"http://distrib-coffee.ipsl.jussieu.fr/pub/linux/ubuntu/, ftp://distrib-coffee.ipsl.jussieu.fr/pub/linux/ubuntu/, rsync://distrib-coffee.ipsl.jussieu.fr/pub/linux/ubuntu/",distrib-coffee.ipsl.jussieu.fr,45 Mbps,Up to date
Georgia,1 Gbps,GRENA,http://ubuntu.grena.ge/ubuntu/,ubuntu.grena.ge,1 Gbps,Up to date
Germany,328 Gbps,Uni Stuttgart,"https://ftp.uni-stuttgart.de/ubuntu/, http://ftp.uni-stuttgart.de/ubuntu/, rsync://ftp.uni-stuttgart.de/ubuntu/",ftp.uni-stuttgart.de,100 Gbps,Up to date
Germany,328 Gbps,RWTH Aachen University,"http://ftp.halifax.rwth-aachen.de/ubuntu/, ftp://ftp.halifax.rwth-aachen.de/ubuntu/, rsync://ftp.halifax.rwth-aachen.de/ubuntu/",ftp.halifax.rwth-aachen.de,20 Gbps,Up to date
Germany,328 Gbps,dogado GmbH,"https://mirror.dogado.de/ubuntu/, http://mirror.dogado.de/ubuntu/, rsync://mirror.dogado.de/ubuntu/",mirror.dogado.de,20 Gbps,Up to date
Germany,328 Gbps,Macarne LLC,"https://mirror.fra.macarne.com/ubuntu/, http://mirror.fra.macarne.com/ubuntu/",mirror.fra.macarne.com,20 Gbps,Up to date
Germany,328 Gbps,NetCologne,"https://mirror.netcologne.de/ubuntu/, http://mirror.netcologne.de/ubuntu/, ftp://mirror.netcologne.de/ubuntu/, rsync://mirror.netcologne.de/ubuntu/",mirror.netcologne.de,20 Gbps,Up to date
Germany,328 Gbps,LRZ,"http://ubuntu.mirror.lrz.de/ubuntu/, rsync://ubuntu.mirror.lrz.de/ubuntu/",ubuntu.mirror.lrz.de,20 Gbps,Up to date
Germany,328 Gbps,Clouvider,"https://de.mirrors.clouvider.net/ubuntu/, http://de.mirrors.clouvider.net/ubuntu/",de.mirrors.clouvider.net,10 Gbps,Up to date
Germany,328 Gbps,Charite Berlin,"https://debian.charite.de/ubuntu/, http://debian.charite.de/ubuntu/",debian.charite.de,10 Gbps,Up to date
Germany,328 Gbps,StudNet Bonn,"http://ftp.stw-bonn.de/ubuntu/, ftp://ftp.stw-bonn.de/ubuntu/, rsync://ftp.stw-bonn.de/ubuntu/",ftp.stw-bonn.de,10 Gbps,Up to date
Germany,328 Gbps,creoline GmbH,"https://mirror.creoline.net/ubuntu/, http://mirror.creoline.net/ubuntu/, rsync://mirror.creoline.net/ubuntu/",mirror.creoline.net,10 Gbps,Up to date
Germany,328 Gbps,LeaseWeb Germany GmbH,"https://mirror.de.leaseweb.net/ubuntu/, http://mirror.de.leaseweb.net/ubuntu/, ftp://mirror.de.leaseweb.net/ubuntu/, rsync://mirror.de.leaseweb.net/ubuntu/",mirror.de.leaseweb.net,10 Gbps,Up to date
Germany,328 Gbps,IPB Internet Provider in Berlin GmbH,"http://mirror.ipb.de/ubuntu/, rsync://mirror.ipb.de/ubuntu/",mirror.ipb.de,10 Gbps,Up to date
Germany,328 Gbps,wilhelm.tel GmbH,http://mirror.wtnet.de/ubuntu/,mirror.wtnet.de,10 Gbps,Up to date
Germany,328 Gbps,xTom,"https://mirrors.xtom.de/ubuntu/, http://mirrors.xtom.de/ubuntu/, rsync://mirrors.xtom.de/ubuntu/",mirrors.xtom.de,10 Gbps,Up to date
Germany,328 Gbps,Technische Universität Dresden,"http://ubuntu.mirror.tudos.de/ubuntu/, rsync://ubuntu.mirror.tudos.de/ubuntu/",ubuntu.mirror.tudos.de,10 Gbps,Up to date
Germany,328 Gbps,Friedrich-Alexander-Universität Erlangen-Nürnberg,"http://ftp.fau.de/ubuntu/, ftp://ftp.fau.de/ubuntu/, rsync://ftp.fau.de/ubuntu/",ftp.fau.de,4 Gbps,Up to date
Germany,328 Gbps,Liquidrp.de,"http://mirror.liquidrp.de/ubuntu/, rsync://mirror.liquidrp.de/ubuntu/",mirror.liquidrp.de,4 Gbps,Up to date
Germany,328 Gbps,Physikalisches Institut Uni Heidelberg,"https://drmirror.physi.uni-heidelberg.de/ubuntu/, http://drmirror.physi.uni-heidelberg.de/ubuntu/",drmirror.physi.uni-heidelberg.de,2 Gbps,Up to date
Germany,328 Gbps,Esslingen University of Applied Sciences,"http://ftp-stud.hs-esslingen.de/ubuntu/, ftp://ftp-stud.hs-esslingen.de/ubuntu/, rsync://ftp-stud.hs-esslingen.de/ubuntu/",ftp-stud.hs-esslingen.de,2 Gbps,Up to date
Germany,328 Gbps,University of Kaiserslautern,"http://ftp.uni-kl.de/pub/linux/ubuntu/, ftp://ftp.uni-kl.de/pub/linux/ubuntu/, rsync://ftp.uni-kl.de/pub/linux/ubuntu/",ftp.uni-kl.de,2 Gbps,Up to date
Germany,328 Gbps,Netzwerge GmbH,"https://mirror.netzwerge.de/ubuntu/, http://mirror.netzwerge.de/ubuntu/, rsync://mirror.netzwerge.de/ubuntu/",mirror.netzwerge.de,2 Gbps,Up to date
Germany,328 Gbps,serverloft - SERVER4YOU,"http://mirror.serverloft.eu/ubuntu/ubuntu/, rsync://mirror.serverloft.eu/ubuntu-linux/ubuntu/",mirror.serverloft.eu,2 Gbps,Up to date
Germany,328 Gbps,Artfiles New Media GmbH,"http://artfiles.org/ubuntu.com/, ftp://artfiles.org/ubuntu.com/",artfiles.org,1 Gbps,Up to date
Germany,328 Gbps,Freie Universität Berlin,ftp://ftp.fu-berlin.de/linux/ubuntu/,ftp.fu-berlin.de,1 Gbps,Up to date
Germany,328 Gbps,Technical University of Braunschweig,"http://ftp.rz.tu-bs.de/pub/mirror/ubuntu-packages/, ftp://ftp.rz.tu-bs.de/pub/mirror/ubuntu-packages/, rsync://ftp.rz.tu-bs.de/pub/mirror/ubuntu-packages/",ftp.rz.tu-bs.de,1 Gbps,Up to date
Germany,328 Gbps,TU Chemnitz,"http://ftp.tu-chemnitz.de/pub/linux/ubuntu-ports/, ftp://ftp.tu-chemnitz.de/pub/linux/ubuntu-ports/",ftp.tu-chemnitz.de,1 Gbps,Up to date
Germany,328 Gbps,TU-Ilmenau,"http://ftp.tu-ilmenau.de/mirror/ubuntu/, ftp://ftp.tu-ilmenau.de/mirror/ubuntu/",ftp.tu-ilmenau.de,1 Gbps,Up to date
Germany,328 Gbps,Universität Bayreuth,"http://ftp.uni-bayreuth.de/linux/ubuntu/ubuntu/, ftp://ftp.uni-bayreuth.de/pub/linux/ubuntu/ubuntu/, rsync://rsync.uni-bayreuth.de/ubuntu-archive/","ftp.uni-bayreuth.de, rsync.uni-bayreuth.de",1 Gbps,Up to date
Germany,328 Gbps,Johannes Gutenberg-University Mainz,"http://ftp.uni-mainz.de/ubuntu/, ftp://ftp.uni-mainz.de/ubuntu/",ftp.uni-mainz.de,1 Gbps,Up to date
Germany,328 Gbps,GWDG,"http://ftp5.gwdg.de/pub/linux/debian/ubuntu/, ftp://ftp5.gwdg.de/pub/linux/debian/ubuntu/, rsync://ftp5.gwdg.de/pub/linux/debian/ubuntu/",ftp5.gwdg.de,1 Gbps,Up to date
Germany,328 Gbps,23M GmbH,"https://mirror.23m.com/ubuntu/, http://mirror.23m.com/ubuntu/, rsync://mirror.23m.com/ubuntu/",mirror.23m.com,1 Gbps,Up to date
Germany,328 Gbps,Daniel Jost - Freelance Web Professional,"http://mirror.daniel-jost.net/ubuntu/, ftp://mirror.daniel-jost.net/ubuntu/",mirror.daniel-jost.net,1 Gbps,Up to date
Germany,328 Gbps,Kamatera Inc.,http://mirror.eu-fr.kamatera.com/ubuntu/,mirror.eu-fr.kamatera.com,1 Gbps,Up to date
Germany,328 Gbps,TU Bergakademie Freiberg,"https://mirror.informatik.tu-freiberg.de/ubuntu/, http://mirror.informatik.tu-freiberg.de/ubuntu/",mirror.informatik.tu-freiberg.de,1 Gbps,Up to date
Germany,328 Gbps,KAMP Netzwerkdienste GmbH,http://mirror.kamp.de/ubuntu/,mirror.kamp.de,1 Gbps,Up to date
Germany,328 Gbps,KKG Berlin,"https://mirror.kkg.berlin/ubuntu/, http://mirror.kkg.berlin/ubuntu/",mirror.kkg.berlin,1 Gbps,Up to date
Germany,328 Gbps,ScaleUp Technologies GmbH & Co. KG,"https://mirror.scaleuptech.com/ubuntu/, http://mirror.scaleuptech.com/ubuntu/, ftp://mirror.scaleuptech.com/ubuntu/, rsync://mirror.scaleuptech.com/ubuntu/",mirror.scaleuptech.com,1 Gbps,Up to date
Germany,328 Gbps,myLoc managed IT AG,"https://mirror.united-gameserver.de/ubuntu/, http://mirror.united-gameserver.de/ubuntu/, rsync://mirror.united-gameserver.de/ubuntu/",mirror.united-gameserver.de,1 Gbps,Up to date
Germany,328 Gbps,Virtarix,https://mirror.virtarix.com/ubuntu/,mirror.virtarix.com,1 Gbps,Up to date
Germany,328 Gbps,Tuxinator,"http://mirror2.tuxinator.org/ubuntu/, ftp://mirror2.tuxinator.org/ubuntu/",mirror2.tuxinator.org,1 Gbps,Up to date
Germany,328 Gbps,OTH Regensburg,"http://packages.oth-regensburg.de/ubuntu/, rsync://packages.oth-regensburg.de/ubuntu/",packages.oth-regensburg.de,1 Gbps,Up to date
Germany,328 Gbps,University of Leipzig,"http://suse.uni-leipzig.de/pub/releases.ubuntu.com/ubuntu/, ftp://suse.uni-leipzig.de/pub/releases.ubuntu.com/ubuntu/, rsync://suse.uni-leipzig.de/ubuntu/",suse.uni-leipzig.de,1 Gbps,Up to date
Germany,328 Gbps,Host Europe,"http://ftp.hosteurope.de/mirror/archive.ubuntu.com/, ftp://ftp.hosteurope.de/mirror/archive.ubuntu.com/",ftp.hosteurope.de,100 Mbps,Up to date
Germany,328 Gbps,Funkfreunde Landshut e.V.,"http://mirror.funkfreundelandshut.de/ubuntu/, rsync://mirror.funkfreundelandshut.de/mirror/ubuntu/",mirror.funkfreundelandshut.de,45 Mbps,Up to date
Germany,328 Gbps,Technische Universität Chemnitz,http://ftp.tu-chemnitz.de/pub/linux/ubuntu/,ftp.tu-chemnitz.de,10 Mbps,Up to date
Greece,3 Gbps,University of Crete,"http://ftp.cc.uoc.gr/mirrors/linux/ubuntu/packages/, ftp://ftp.cc.uoc.gr/mirrors/linux/ubuntu/packages/",ftp.cc.uoc.gr,1 Gbps,Up to date
Greece,3 Gbps,NTUA,"http://ftp.ntua.gr/ubuntu/, ftp://ftp.ntua.gr/ubuntu/",ftp.ntua.gr,1 Gbps,Up to date
Greece,3 Gbps,OTENET,"http://ubuntu.otenet.gr/, ftp://ftp.otenet.gr/ubuntu/","ubuntu.otenet.gr, ftp.otenet.gr",1 Gbps,Up to date
Greenland,45 Mbps,Tele Greenland A/S,"http://mirror.greennet.gl/ubuntu/, rsync://mirror.greennet.gl/ubuntu/",mirror.greennet.gl,45 Mbps,Up to date
Hong Kong,12 Gbps,xTom,"https://mirror.xtom.com.hk/ubuntu/, http://mirror.xtom.com.hk/ubuntu/, rsync://mirror.xtom.com.hk/repo/ubuntu/",mirror.xtom.com.hk,10 Gbps,Up to date
Hong Kong,12 Gbps,Gigabit Hosting Sdn Bhd,http://hk.mirrors.thegigabit.com/ubuntu/,hk.mirrors.thegigabit.com,1 Gbps,Up to date
Hong Kong,12 Gbps,KoDDoS,"http://mirror-hk.koddos.net/ubuntu/, rsync://mirror-hk.koddos.net/ubuntu/",mirror-hk.koddos.net,1 Gbps,Up to date
Hong Kong,12 Gbps,Kamatera Inc.,http://mirror.as.kamatera.com/ubuntu/,mirror.as.kamatera.com,100 Mbps,Up to date
Hungary,32 Gbps,JZT Informatikai Kft,http://repo.jztkft.hu/ubuntu/,repo.jztkft.hu,20 Gbps,Up to date
Hungary,32 Gbps,"Governmental Agency for IT Development, Hungary","https://mirror.niif.hu/ubuntu/, http://mirror.niif.hu/ubuntu/",mirror.niif.hu,10 Gbps,Up to date
Hungary,32 Gbps,Quantum Mirror,"https://quantum-mirror.hu/mirrors/pub/ubuntu/, http://quantum-mirror.hu/mirrors/pub/ubuntu/, rsync://quantum-mirror.hu/ubuntu/",quantum-mirror.hu,1 Gbps,Up to date
Hungary,32 Gbps,Szechenyi Istvan University,"https://mirrors.sth.sze.hu/ubuntu/, http://mirrors.sth.sze.hu/ubuntu/, rsync://mirrors.sth.sze.hu/ubuntu/",mirrors.sth.sze.hu,1 Gbps,Up to date
Iceland,12 Gbps,Advania,"https://ubuntu.hysing.is/ubuntu/, http://ubuntu.hysing.is/ubuntu/",ubuntu.hysing.is,10 Gbps,Up to date
Iceland,12 Gbps,FlokiNET,"https://is.mirror.flokinet.net/ubuntu/, http://is.mirror.flokinet.net/ubuntu/, rsync://is.mirror.flokinet.net/ubuntu/",is.mirror.flokinet.net,1 Gbps,Up to date
Iceland,12 Gbps,Opin Kerfi,"https://mirrors.opensource.is/ubuntu/, http://mirrors.opensource.is/ubuntu/",mirrors.opensource.is,1 Gbps,Up to date
India,38 Gbps,PicoNets WebWerks,http://mirrors.piconets.webwerks.in/ubuntu-mirror/ubuntu/,mirrors.piconets.webwerks.in,10 Gbps,Up to date
India,38 Gbps,Extreme IX,"http://repos.del.extreme-ix.org/ubuntu/, rsync://repos.del.extreme-ix.org/ubuntu/",repos.del.extreme-ix.org,10 Gbps,Up to date
India,38 Gbps,Shiv Nadar Institution of Eminence,"https://ubuntu-mirror.snu.edu.in/, http://ubuntu-mirror.snu.edu.in/",ubuntu-mirror.snu.edu.in,10 Gbps,Up to date
India,38 Gbps,TI Mirrors India - Ubuntu,"https://in.mirror.coganng.com/ubuntu/, http://in.mirror.coganng.com/ubuntu/, ftp://in.mirror.coganng.com/ubuntu/, rsync://in.mirror.coganng.com/ubuntu/",in.mirror.coganng.com,1 Gbps,Up to date
India,38 Gbps,TI Mirrors India - Ubuntu Ports,"https://in.mirror.coganng.com/ubuntu-ports/, http://in.mirror.coganng.com/ubuntu-ports/, ftp://in.mirror.coganng.com/ubuntu-ports/, rsync://in.mirror.coganng.com/ubuntu-ports/",in.mirror.coganng.com,1 Gbps,Up to date
India,38 Gbps,Bharat Datacenter,"https://mirror.bharatdatacenter.com/ubuntu/, http://mirror.bharatdatacenter.com/ubuntu/, ftp://mirror.bharatdatacenter.com/ubuntu/, rsync://mirror.bharatdatacenter.com/ubuntu/",mirror.bharatdatacenter.com,1 Gbps,Up to date
India,38 Gbps,"Indian Institute of Technology, Kanpur","http://mirror.cse.iitk.ac.in/ubuntu/, ftp://mirror.cse.iitk.ac.in/ubuntu/",mirror.cse.iitk.ac.in,1 Gbps,Up to date
India,38 Gbps,National Institute of Technology Calicut,"https://mirror.nitc.ac.in/ubuntu/, http://mirror.nitc.ac.in/ubuntu/",mirror.nitc.ac.in,1 Gbps,Up to date
India,38 Gbps,"Indian Institute of Technology, Delhi",http://mirrors.iitd.ac.in/ubuntu/,mirrors.iitd.ac.in,1 Gbps,Up to date
India,38 Gbps,NxtGen DataCenter & Cloud Technologies,"https://mirrors.nxtgen.com/ubuntu-mirror/ubuntu/, http://mirrors.nxtgen.com/ubuntu-mirror/ubuntu/",mirrors.nxtgen.com,1 Gbps,Up to date
India,38 Gbps,Extreme IX,"https://repo.extreme-ix.org/ubuntu/, http://repo.extreme-ix.org/ubuntu/, rsync://repo.extreme-ix.org/ubuntu/",repo.extreme-ix.org,1 Gbps,Up to date
India,38 Gbps,Indian Institute of Technology Madras,"http://ftp.iitm.ac.in/ubuntu/, ftp://ftp.iitm.ac.in/ubuntu, rsync://ftp.iitm.ac.in/ubuntu/",ftp.iitm.ac.in,45 Mbps,Up to date
Indonesia,116 Gbps,Lintasarta Cloudeka,"https://cdn.repo.cloudeka.id/ubuntu/, http://cdn.repo.cloudeka.id/ubuntu/",cdn.repo.cloudeka.id,20 Gbps,Up to date
Indonesia,116 Gbps,Lintasarta Cloudeka,"https://cdn.ubuntu.repo.cloudeka.id/ubuntu/, http://cdn.ubuntu.repo.cloudeka.id/ubuntu/",cdn.ubuntu.repo.cloudeka.id,20 Gbps,Up to date
Indonesia,116 Gbps,DomaiNesia,"https://linux.domainesia.com/ubuntu/ubuntu-archive/, http://linux.domainesia.com/ubuntu/ubuntu-archive/, rsync://linux.domainesia.com/ubuntu/ubuntu-archive/",linux.domainesia.com,10 Gbps,Up to date
Indonesia,116 Gbps,PT. Awan Media Semesta,"https://mirror.amscloud.co.id/ubuntu/, http://mirror.amscloud.co.id/ubuntu/, rsync://mirror.amscloud.co.id/ubuntu/",mirror.amscloud.co.id,10 Gbps,Up to date
Indonesia,116 Gbps,faizuladib.com,"https://mirror.faizuladib.com/ubuntu/, http://mirror.faizuladib.com/ubuntu/, rsync://mirror.faizuladib.com/ubuntu/",mirror.faizuladib.com,10 Gbps,Up to date
Indonesia,116 Gbps,PT Herza Digital Indonesia,"https://mirror.herza.id/ubuntu/, http://mirror.herza.id/ubuntu/",mirror.herza.id,10 Gbps,Up to date
Indonesia,116 Gbps,Nevacloud,"https://mirror.nevacloud.com/ubuntu/ubuntu-archive/, http://mirror.nevacloud.com/ubuntu/ubuntu-archive/, rsync://mirror.nevacloud.com/ubuntu/ubuntu-archive/",mirror.nevacloud.com,10 Gbps,Up to date
Indonesia,116 Gbps,repository.id,"https://mirror.repository.id/ubuntu/, http://mirror.repository.id/ubuntu/, rsync://mirror.repository.id/ubuntu/",mirror.repository.id,10 Gbps,Up to date
Indonesia,116 Gbps,BIGNET.ID,"https://sby.mirror.bignet.id/ubuntu/, http://sby.mirror.bignet.id/ubuntu/",sby.mirror.bignet.id,1 Gbps,Up to date
Indonesia,116 Gbps,Deace.id,http://mirror.deace.id/ubuntu/,mirror.deace.id,1 Gbps,Up to date
Indonesia,116 Gbps,Datautama-Net-ID,"http://kartolo.sby.datautama.net.id/ubuntu/, rsync://kartolo.sby.datautama.net.id/ubuntu/",kartolo.sby.datautama.net.id,1 Gbps,Up to date
Indonesia,116 Gbps,Politeknik Elektronika Negeri Surabaya,"http://kebo.pens.ac.id/ubuntu/, ftp://kebo.pens.ac.id/ubuntu/, rsync://kebo.pens.ac.id/ubuntu/",kebo.pens.ac.id,1 Gbps,Up to date
Indonesia,116 Gbps,EEPIS-ITS,"http://kebo.vlsm.org/ubuntu/, ftp://kebo.vlsm.org/ubuntu/, rsync://kebo.vlsm.org/ubuntu/",kebo.vlsm.org,1 Gbps,Up to date
Indonesia,116 Gbps,PT. Biznet Gio Nusantara,http://mirror.biznetgio.com/ubuntu/,mirror.biznetgio.com,1 Gbps,Up to date
Indonesia,116 Gbps,cepatcloud.id,http://mirror.cepatcloud.id/ubuntu/,mirror.cepatcloud.id,1 Gbps,Up to date
Indonesia,116 Gbps,Citrahost,"https://mirror.citrahost.com/ubuntu/, http://mirror.citrahost.com/ubuntu/",mirror.citrahost.com,1 Gbps,Up to date
Indonesia,116 Gbps,DewaBiz,"https://mirror.dewabiz.com/ubuntu/, http://mirror.dewabiz.com/ubuntu/, rsync://mirror.dewabiz.com/ubuntu/",mirror.dewabiz.com,1 Gbps,Up to date
Indonesia,116 Gbps,PT Global Intermedia Nusantara,"https://mirror.gi.co.id/ubuntu/, http://mirror.gi.co.id/ubuntu/, rsync://mirror.gi.co.id/ubuntu/",mirror.gi.co.id,1 Gbps,Up to date
Indonesia,116 Gbps,Pemerintah Provinsi Papua,"https://mirror.papua.go.id/ubuntu/, http://mirror.papua.go.id/ubuntu/, rsync://mirror.papua.go.id/ubuntu/",mirror.papua.go.id,1 Gbps,Up to date
Indonesia,116 Gbps,Politeknik Negeri Banyuwangi,http://mirror.poliwangi.ac.id/ubuntu/,mirror.poliwangi.ac.id,1 Gbps,Up to date
Indonesia,116 Gbps,Universitas Airlangga,"https://mirror.unair.ac.id/ubuntu/, http://mirror.unair.ac.id/ubuntu/",mirror.unair.ac.id,1 Gbps,Up to date
Indonesia,116 Gbps,Universitas Jember,"http://mirror.unej.ac.id/ubuntu/, ftp://mirror.unej.ac.id/ubuntu/, rsync://mirror.unej.ac.id/ubuntu/",mirror.unej.ac.id,1 Gbps,Up to date
Indonesia,116 Gbps,Universitas Gadjah Mada,"http://repo.ugm.ac.id/ubuntu/, rsync://repo.ugm.ac.id/ubuntu/",repo.ugm.ac.id,1 Gbps,Up to date
Indonesia,116 Gbps,Universitas Syiah Kuala,"https://repo.usk.ac.id/ubuntu/, http://repo.usk.ac.id/ubuntu/",repo.usk.ac.id,1 Gbps,Up to date
Indonesia,116 Gbps,Universitas Surabaya,"http://suro.ubaya.ac.id/ubuntu/, ftp://suro.ubaya.ac.id/mirror/ubuntu/, rsync://suro.ubaya.ac.id/ubuntu/",suro.ubaya.ac.id,100 Mbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Mobinhost,"https://ubuntu.mobinhost.com/ubuntu/, http://ubuntu.mobinhost.com/ubuntu/, ftp://ubuntu.mobinhost.com/ubuntu/, rsync://ubuntu.mobinhost.com/ubuntu/",ubuntu.mobinhost.com,100 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Pishgaman Tose Ertebatat,"https://ubuntu.pishgaman.net/ubuntu/, http://ubuntu.pishgaman.net/ubuntu/, rsync://ubuntu.pishgaman.net/ubuntu/",ubuntu.pishgaman.net,100 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Saba Abr Mizban,"https://ubuntu.sabahost.net/ubuntu/, http://ubuntu.sabahost.net/ubuntu/, ftp://ubuntu.sabahost.net/ubuntu/, rsync://ubuntu.sabahost.net/ubuntu/",ubuntu.sabahost.net,100 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Tegra host,"https://ir.archive.ubuntu.com/ubuntu/, http://ir.archive.ubuntu.com/ubuntu/, ftp://ir.archive.ubuntu.com/ubuntu/, rsync://ir.archive.ubuntu.com/ubuntu/",ir.archive.ubuntu.com,100 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Sindad LLC,"https://ir.ubuntu.sindad.cloud/ubuntu/, http://ir.ubuntu.sindad.cloud/ubuntu/, ftp://ir.ubuntu.sindad.cloud/ubuntu/, rsync://ir.ubuntu.sindad.cloud/ubuntu/",ir.ubuntu.sindad.cloud,50 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,KimiaHost (Kimia Pooyesh),"https://ubuntu-mirror.kimiahost.com/, http://ubuntu-mirror.kimiahost.com/",ubuntu-mirror.kimiahost.com,50 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Sefroyek Pardaz Engineering Co.,"https://mirror.0-1.cloud/ubuntu/, http://mirror.0-1.cloud/ubuntu/",mirror.0-1.cloud,20 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Amin IDC,"http://mirror.aminidc.com/ubuntu/, ftp://mirror.aminidc.com/ubuntu/, rsync://mirror.aminidc.com/ubuntu-archive/",mirror.aminidc.com,20 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Iranserver,"https://mirror.iranserver.com/ubuntu/, http://mirror.iranserver.com/ubuntu/",mirror.iranserver.com,20 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Pardis Co.,"https://mirrors.pardisco.co/ubuntu/, http://mirrors.pardisco.co/ubuntu/",mirrors.pardisco.co,20 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Host Iran,"https://ubuntu.hostiran.ir/ubuntuarchive/, http://ubuntu.hostiran.ir/ubuntuarchive/, ftp://ubuntu.hostiran.ir/ubuntuarchive/, rsync://ubuntu.hostiran.ir/ubuntuarchive/",ubuntu.hostiran.ir,20 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Petiak,"https://archive.ubuntu.petiak.ir/ubuntu/, http://archive.ubuntu.petiak.ir/ubuntu/, ftp://archive.ubuntu.petiak.ir/ubuntu/, rsync://archive.ubuntu.petiak.ir/ubuntu/",archive.ubuntu.petiak.ir,10 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Byte Iran,"http://ubuntu.byteiran.com/ubuntu/, ftp://ubuntu.byteiran.com/ubuntu/, rsync://ubuntu.byteiran.com/ubuntu/",ubuntu.byteiran.com,10 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,pars.host,"https://ubuntu.pars.host/, http://ubuntu.pars.host/",ubuntu.pars.host,10 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,linuxmirrors.ir,http://linuxmirrors.ir/pub/ubuntu/,linuxmirrors.ir,4 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Shatel,"https://ubuntu.shatel.ir/ubuntu/, http://ubuntu.shatel.ir/ubuntu/",ubuntu.shatel.ir,4 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Faraso Samaneh Pasargad,http://mirror.faraso.org/ubuntu/,mirror.faraso.org,1 Gbps,Up to date
"Iran, Islamic Republic of",639 Gbps,Isfahan University of Technology,http://repo.iut.ac.ir/repo/Ubuntu/,repo.iut.ac.ir,2 Mbps,Up to date
Ireland,20 Gbps,HEAnet,"http://ftp.heanet.ie/pub/ubuntu/, ftp://ftp.heanet.ie/pub/ubuntu/, rsync://ftp.heanet.ie/pub/ubuntu/",ftp.heanet.ie,10 Gbps,Up to date
Ireland,20 Gbps,WebWorld,"https://mirror.webworld.ie/ubuntu/, http://mirror.webworld.ie/ubuntu/",mirror.webworld.ie,10 Gbps,Up to date
Israel,16 Gbps,Interhost Networks Ltd,"https://ubuntu-archive.interhost.co.il/ubuntu/, http://ubuntu-archive.interhost.co.il/ubuntu/",ubuntu-archive.interhost.co.il,10 Gbps,Up to date
Israel,16 Gbps,Kamatera Inc.,http://mirror.il-jr.kamatera.com/ubuntu/,mirror.il-jr.kamatera.com,1 Gbps,Up to date
Israel,16 Gbps,Kamatera Inc.,http://mirror.il-pt.kamatera.com/ubuntu/,mirror.il-pt.kamatera.com,1 Gbps,Up to date
Israel,16 Gbps,Kamatera Inc.,http://mirror.il-rh.kamatera.com/ubuntu/,mirror.il-rh.kamatera.com,1 Gbps,Up to date
Israel,16 Gbps,Kamatera Inc.,http://mirror.il-ta.kamatera.com/ubuntu/,mirror.il-ta.kamatera.com,1 Gbps,Up to date
Israel,16 Gbps,Kamatera Inc.,http://mirror.il.kamatera.com/ubuntu/,mirror.il.kamatera.com,1 Gbps,Up to date
Israel,16 Gbps,uPress Inc,http://rep-ubuntu-il.upress.io/ubuntu/,rep-ubuntu-il.upress.io,1 Gbps,Up to date
Israel,16 Gbps,Israel Internet Association,"http://mirror.isoc.org.il/pub/ubuntu/, ftp://mirror.isoc.org.il/ubuntu/",mirror.isoc.org.il,100 Mbps,Up to date
Italy,120 Gbps,Consortium GARR,"https://ubuntu.mirror.garr.it/ubuntu/, http://ubuntu.mirror.garr.it/ubuntu/",ubuntu.mirror.garr.it,100 Gbps,Up to date
Italy,120 Gbps,VHosting Solution (IT1 - Milan),"https://it1.mirror.vhosting-it.com/ubuntu/, http://it1.mirror.vhosting-it.com/ubuntu/, rsync://it1.mirror.vhosting-it.com/ubuntu/",it1.mirror.vhosting-it.com,10 Gbps,Up to date
Italy,120 Gbps,VHosting Solution (IT2 - Turin),"https://it2.mirror.vhosting-it.com/ubuntu/, http://it2.mirror.vhosting-it.com/ubuntu/, rsync://it2.mirror.vhosting-it.com/ubuntu/",it2.mirror.vhosting-it.com,10 Gbps,Up to date
